date,open,high,low,close,volume,vix,time,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi_14,rsi_7,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr,volume_sma_20,volume_ratio,return_1,return_5,return_10,return_20,resistance_1,support_1,dist_from_resistance,dist_from_support,pivot,r1,s1,r2,s2,vanna_support_1,vanna_support_1_strength,vanna_support_2,vanna_support_2_strength,vanna_support_3,vanna_support_3_strength,vanna_resistance_1,vanna_resistance_1_strength,vanna_resistance_2,vanna_resistance_2_strength,vanna_resistance_3,vanna_resistance_3_strength,dist_to_vanna_support,dist_to_vanna_resistance,near_vanna_support,near_vanna_resistance,vanna_strength_ratio,trend_strength,choppiness,volatility_rank,range_compression,avg_range,range_vs_avg,consecutive_up,consecutive_down,momentum_streak,hour,minute,day_of_week,market_open_30,market_close_30,avoid_time,optimal_hours,is_monday,is_friday,future_high,future_low,future_return,profit_target_hit,stop_loss_hit,trade_quality,expected_move_up,expected_move_down
2025-09-19,662.33,664.55,660.37,663.7,97945620,15.45,2025-09-19,660.843778,660.4683332439354,657.062889,657.3358036224076,651.2269445,652.2905393444199,640.5755778,639.6008882285801,598.4011834500001,608.9035553076229,75.99665458600506,87.32943469785553,6.526364831726596,5.804410792335485,0.721954039391111,651.2269445,665.5210889802944,636.9328000197055,0.043899118735847856,0.9362994762364107,5.064285714285712,71991944.7,1.3605080458397452,0.0049530086426110564,0.009567849591579192,0.025431061121067966,0.04429234521280789,664.89,634.92,0.0017929787554617157,0.043362965195118404,662.8733333333333,665.3766666666667,661.1966666666667,667.0533333333333,658.6933333333334,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.5924363417206422,1.345788759981905,0,0,0.9856450062059492,25.791056040934688,27.20770582078069,0.4657496849396325,0.00629802621666408,0.006869715207629576,0.9167812676818724,1,0,3,0,0,4,0,0,0,0,0,1,672.99,654.405,0.008166340213952017,True,True,1,673.8285714285714,653.5714285714287
2025-09-22,662.2,667.29,662.17,666.84,69452201,16.1,2025-09-22,662.029778,662.5922221626237,658.863889,659.0638393274244,652.3034445,653.6762022639989,641.4399778000001,640.6690886902044,598.71723345,609.480037344363,88.81098451650591,85.12585812356959,6.891354546400521,6.021799543148492,0.869555003252029,652.3034445,667.9044729097036,636.7024160902963,0.04783365331348836,0.9658845275532773,4.70642857142857,71260394.05,0.9746255535896802,0.004731053186680656,0.008972477341846918,0.027757656088651883,0.03336380964187757,667.29,634.92,0.000674824545618037,0.04786755443584679,665.4333333333334,668.6966666666668,663.5766666666668,670.5533333333334,660.3133333333334,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.11876912002877996,0.8685741707156013,1,0,0.9856450062059492,29.940886815316052,31.122976773510345,0.3067116586618537,0.007678003719033058,0.0065369055951897586,1.1745624297653903,1,0,3,0,0,0,0,0,0,0,1,0,673.2056,654.405,0.009402555335612739,True,True,1,676.2528571428571,657.4271428571429
2025-09-23,666.72,667.34,661.98,663.21,81708872,16.64,2025-09-23,662.671778,662.7981481084158,660.151889,659.8176867224381,653.3404445,654.5841830007608,642.2079778,641.5530459964709,599.01373345,610.014663838449,78.30764757196856,67.5544794188863,6.809208544547914,6.179281343428377,0.6299272011195374,653.3404445,668.9465253491389,637.734363650861,0.047773196900682456,0.8162086495452378,4.807857142857139,72782121.05,1.122650327047593,-0.005443584667986334,0.004863636363636514,0.019805329601894517,0.03228166295702528,667.34,634.92,0.00622728849082492,0.042656172253132604,664.1766666666667,666.3733333333334,661.0133333333334,669.5366666666667,658.8166666666667,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.6667571357488444,1.4206661540085208,0,0,0.9856450062059492,33.84514031125244,36.31806663570233,0.35178830483240064,0.008081904675743752,0.006712196371181254,1.2040626091398825,0,1,0,0,0,1,0,0,0,0,0,0,673.94,654.405,0.011987153390328853,True,True,1,672.8257142857143,653.5942857142858
2025-09-24,664.51,664.61,659.67,661.1,68082229,16.18,2025-09-24,663.055778,662.2320987389439,661.040889,660.0508345910857,654.1374445,655.2047370006884,642.9871778,642.3195932122956,599.28093345,610.5229756410515,69.2480719794344,50.627891606080816,6.498932234896529,6.243211521722008,0.2557207131745205,654.1374445,669.6120294825948,638.6628595174052,0.047312946576305706,0.7249674387982361,4.7578571428571435,73607154.25,0.9249403769742939,-0.003181496057055866,0.0029127097302710236,0.013630579107956065,0.024707049414098847,667.34,634.92,0.009438814097715941,0.03960066555740442,661.7933333333334,663.9166666666669,658.9766666666668,666.7333333333335,656.8533333333334,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.988050219331406,1.744365451520182,0,0,0.9856450062059492,36.940052434209896,35.89203222940482,0.32956742291734376,0.007472394494025192,0.006780465485181299,1.1020474199531143,0,1,0,0,0,2,0,0,0,0,0,0,673.95,652.84,-0.012222054152170703,True,True,1,670.6157142857143,651.5842857142858
2025-09-25,657.94,659.4056,654.405,658.05,89622067,16.74,2025-09-25,662.58,660.8380658259626,661.082889,659.6870464836155,654.7084445,655.4757144291942,643.6637777999999,642.9364719098526,599.53788345,610.995881356066,66.7389284608236,44.354371742906714,5.938471510982822,6.182263519574171,-0.24379200859134897,654.7084445,669.8559560513503,639.5609329486498,0.04627254063575851,0.610300477034528,4.601785714285719,75671204.15,1.1843615812211175,-0.004613522916351642,-0.003602038063477364,0.000638656995574971,0.017660795199727852,667.34,634.92,0.014117468277486632,0.03514930476407568,657.2868666666667,660.1687333333334,655.1681333333333,662.2874666666668,652.2862666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-1.4561203555960784,2.2159410379150515,0,0,0.9856450062059492,37.557360534224095,40.13766963340402,0.26020652722534016,0.007599118608008627,0.006932315698247237,1.0961876144691427,0,1,0,0,0,3,0,0,0,0,0,0,673.95,652.84,0.007583010409543345,True,True,1,667.2535714285714,648.8464285714285
2025-09-26,659.51,662.37,657.88,661.82,69179209,15.29,2025-09-26,662.2040000000001,661.1653772173086,661.5238889999999,660.0748562138673,655.3534445,656.0799321026043,644.3393778,643.6770024231918,599.8079334500001,611.5015939793888,68.84247171453426,56.5281899109794,5.732429957933732,6.0922968072460835,-0.35986684931235136,655.3534445,670.5616236452521,640.145265354748,0.046412143776417045,0.7126012403667291,4.736071428571433,76054191.55,0.909604159746012,0.005729047944685206,-0.002832605092662366,0.0067081425594379684,0.019879183874745854,667.34,634.92,0.008340636426822975,0.04064549273216296,660.69,663.5000000000001,659.0100000000001,665.1800000000001,656.2,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.8781844005922906,1.6336768305581422,0,0,0.9856450062059492,38.642049205482486,41.34579016499629,0.31988546722578426,0.006784322021093362,0.0069525402441025,0.9758047825538545,1,0,5,0,0,4,0,0,0,0,0,1,673.95,652.84,0.0006195037925720293,True,True,1,671.292142857143,652.3478571428572
2025-09-29,664.36,665.28,661.86,663.68,73499015,16.12,2025-09-29,661.572,662.003584811539,661.800889,660.730336902255,656.2849444999999,656.8037480928324,645.0613778,644.4614337007137,600.10293345,612.0207820989968,69.16451335055964,57.80349678917714,5.654050621978627,6.004647570192592,-0.3505969482139655,656.2849444999999,671.1133532180611,641.4565357819388,0.045188934600224266,0.7493543184776381,4.723214285714286,76003032.7,0.9670537133710981,0.0028104318394728267,-0.004738767920340781,0.004191190933712674,0.02888148205565466,667.34,634.92,0.005514705882353065,0.0433341369334619,663.6066666666666,665.3533333333331,661.9333333333332,667.0266666666665,660.1866666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.595467695274831,1.3488428158148502,0,0,0.9856450062059492,39.201238317588334,48.243257058888645,0.31417152616190974,0.00515308582449367,0.006845881691361595,0.75272785257099,1,0,5,0,0,0,0,0,0,0,1,0,673.95,652.84,0.002245057859209254,True,True,1,673.1264285714285,654.2335714285714
2025-09-30,662.93,666.65,661.61,666.18,86288028,16.28,2025-09-30,662.1659999999999,663.3957232076926,662.4188889999999,661.7211847382085,657.5804445000001,657.6967244649436,645.8095777999999,645.3131421830386,600.41983345,612.5596797895541,69.70380818053576,56.18145563310044,5.727638884441376,5.949245833042349,-0.2216069486009733,657.5804445000001,670.9756940136537,644.1851949863466,0.04074102149992855,0.8209927329548607,4.781785714285718,76218256.85,1.1321175734813465,0.0037668756027000594,0.004478219568462283,0.00936363636363624,0.04046730285660738,667.34,640.46,0.001741271127923507,0.038608183974301116,664.8133333333334,668.0166666666668,662.9766666666668,669.8533333333334,659.7733333333334,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.21795911015040953,0.9685070101173855,1,0,0.9856450062059492,37.64598459371786,56.3354677856025,0.34020170211955186,0.007565522831667063,0.006789185087072108,1.1143491795610712,1,0,5,0,0,1,0,0,0,0,0,0,673.95,652.84,-0.008316070731633984,True,True,0,675.7435714285714,656.6164285714285
2025-10-01,663.17,669.37,663.06,668.45,72545369,16.29,2025-10-01,663.6360000000001,665.0804821384618,663.3458889999999,662.9446056948979,658.8159444999999,658.7208459444728,646.6013778,646.2204699405665,600.72478345,613.1158023787128,66.74922600619188,54.19489317352788,5.901103889112164,5.939617444256312,-0.03851355514414756,658.8159444999999,671.3678619303072,646.2640270696926,0.03810447374595167,0.883768278969801,4.79535714285715,76304480.4,0.9507353777878552,0.0034074874658502896,0.011117833913175001,0.01406292666646447,0.03838506229222993,669.37,643.33,0.0013763183484179207,0.037579474904630115,666.9599999999999,670.8599999999999,664.5499999999998,673.27,660.6499999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.12237265315283077,0.6256264492482463,1,0,0.9856450062059492,35.56638142478147,53.82786880077174,0.346233084353641,0.009439748672301681,0.006969905860234216,1.3543581307401573,1,0,5,0,0,2,0,0,0,0,0,0,673.95,652.84,-0.006073752711496794,True,True,0,678.0407142857143,658.8592857142858
2025-10-02,670.45,670.565,666.78,669.22,56895993,16.63,2025-10-02,665.87,666.4603214256413,664.225,664.0855864776436,659.8209445,659.7207653783325,647.3015778,647.1224122958384,601.04923345,613.6740531013127,67.97564687975643,68.40171463563972,6.0311849738075125,5.957930950166553,0.07325402364095979,659.8209445,672.3227172517,647.3191717482999,0.03789444047179699,0.8759089085474656,4.907857142857154,75888318.65,0.7497332133869854,0.0011519186176975893,0.016974394043006047,0.013311213566081337,0.030964998767562202,670.565,643.33,0.0020098024565912962,0.0386868294432324,668.855,670.9300000000001,667.145,672.6400000000001,665.0699999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.23729117480052586,0.5098472848988256,1,0,0.9856450062059492,34.33748483399658,51.881159128819455,0.39623006866252514,0.005655838139924213,0.006818263456163136,0.8295129949564815,1,0,5,0,0,3,0,0,0,0,0,0,673.95,652.84,0.0031080959923492912,True,True,0,679.0357142857143,659.4042857142857
2025-10-03,669.99,672.675,668.16,669.21,70494350,16.65,2025-10-03,667.348,667.3768809504276,664.7760000000001,665.017298027163,660.9194445,660.6245020089676,647.9973778,647.9885922058056,601.3742334499999,614.2266495878669,64.13487738419619,78.49613492621201,6.063571180063946,5.979058996146032,0.08451218391791393,660.9194445,672.6006321006004,649.2382568993997,0.035348294554830004,0.854867834652956,4.971071428571439,75154089.4,0.9379975269848722,-1.4942769194004057e-05,0.011166178114895287,0.008301943649239085,0.033944132006674455,672.675,647.22,0.005177746895593189,0.03285964047160086,670.015,671.87,667.355,674.53,665.5,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.2358004213924012,0.5113492027913378,1,0,0.9856450062059492,32.91649037460105,48.891390282536975,0.42432361222656384,0.006746761106379143,0.00646961177042777,1.0428386348031278,0,1,0,0,0,4,0,0,0,0,0,1,673.95,652.84,0.0031081424366041777,True,True,1,679.152142857143,659.2678571428571
2025-10-06,671.62,672.51,669.455,671.61,54623260,16.37,2025-10-06,668.934,668.7879206336185,665.2529999999999,666.2159711131333,662.0584445000001,661.6707399128755,648.6875778,648.914921923225,601.69833345,614.7976281989329,68.81685575364655,99.92636229749638,6.211297453568932,6.025506687630612,0.18579076593831978,662.0584445000001,673.206491970694,650.9103970293062,0.033676928565160476,0.9283958928731327,5.023214285714297,74728597.2,0.730955243998612,0.0035863181960820167,0.011948529411764719,0.007153140183552287,0.035109350677372975,672.675,647.22,0.0015857417251082338,0.03631571894403,671.1916666666667,672.9283333333334,669.8733333333334,674.2466666666667,668.1366666666668,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.5923080359137096,0.15217164723573717,0,1,0.9856450062059492,31.17276775059225,49.16563299823456,0.4474968176522685,0.004548770864043046,0.006495919046580001,0.7002505467548741,1,0,1,0,0,0,0,0,0,0,1,0,673.95,652.84,-0.00567293518559886,False,True,0,681.6564285714286,661.5635714285714
2025-10-07,672.54,672.99,667.67,669.12,72020067,17.24,2025-10-07,669.522,668.8986137557457,665.8439999999999,666.7439763652908,662.9979445000001,662.3801932545065,649.3311778,649.7072779262359,602.02248345,615.3381493113814,65.28290282902827,79.6747967479674,6.05762091624581,6.031929533353653,0.025691382892157222,662.9979445000001,673.1024616986231,652.8934273013772,0.030481292687093518,0.8029365668670541,4.873214285714296,75022907.75,0.9599743486348674,-0.00370750882208426,0.004413221651805799,0.00891120459582928,0.028893023541894047,672.99,650.63,0.005783715925394554,0.02763330942132952,669.9266666666666,672.1833333333333,666.8633333333332,675.2466666666667,664.6066666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.22238163558107013,0.5248684839789489,1,0,0.9856450062059492,31.826185249294603,47.53301254724519,0.3808341719070911,0.007950741272118679,0.006613598191898297,1.2021808766456952,0,1,0,0,0,1,0,0,0,0,0,0,673.95,652.84,0.003945480631276865,True,True,1,678.8664285714286,659.3735714285714
2025-10-08,670.25,673.2056,669.42,673.11,60702241,16.3,2025-10-08,670.454,670.3024091704972,667.045,667.9014352079652,664.0429445,663.4020796112202,650.0881777999999,650.6250317330502,602.45663345,615.9129935968404,67.9817226400416,82.67498267498274,6.186476952060957,6.062839017095113,0.12363793496584385,664.0429445,673.7655653512556,654.3203236487443,0.029283108665739827,0.9662865928186963,4.757185714285721,74156293.35,0.8185716715033197,0.005963055954088858,0.006971351634377898,0.018166691877174346,0.032044893515892126,673.2056,653.59,0.00014202730608665797,0.02899971772815733,671.9118666666667,674.4037333333334,670.6181333333334,675.6974666666667,668.1262666666667,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.8138342915719669,-0.07101365304334589,0,1,0.9856450062059492,31.817089326177896,46.607570187653465,0.27693860789815794,0.005624043618427961,0.006594283668077359,0.8528664979418026,1,0,1,0,0,2,0,0,0,0,0,0,678.47,652.84,0.006150554887016879,True,True,1,682.6243714285714,663.5956285714286
2025-10-09,673.53,673.94,669.21,671.16,66501941,16.43,2025-10-09,670.842,670.5882727803314,668.356,668.4939015337897,664.7194445,664.1409291720563,650.8221778,651.430324606264,602.8917612,616.4627150535882,60.98998232174409,67.93948126801146,6.061375818274541,6.0625463773309995,-0.0011705590564581314,664.7194445,674.446109086124,654.992779913876,0.029265473325939397,0.8310772898033317,4.796471428571441,73984672.4,0.8988610592266405,-0.0028970004902616475,0.0028988972236334565,0.01992249829040338,0.020573878928880962,673.94,654.3,0.004142082364860967,0.025120686572501362,671.4366666666666,673.6633333333332,668.9333333333332,676.1666666666666,666.7066666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.5256570713391769,0.2193217712616932,0,1,0.9856450062059492,31.38715603655668,45.47821010229211,0.1575183198919275,0.007047499851004259,0.006586273641695955,1.0700284006404475,0,1,0,0,0,3,0,0,0,0,0,0,685.54,652.84,0.020978604207640528,True,True,1,680.7529428571429,661.567057142857
2025-10-10,672.13,673.95,652.84,653.02,159422590,21.66,2025-10-10,667.604,664.7321818535543,667.476,665.6804648912824,664.4999445000001,663.0817930604319,651.2409778,651.4926648177831,603.2011112,616.826469132657,35.880670208418465,24.06722689075619,4.447221074501499,5.739481316765099,-1.2922602422636,664.4999445000001,675.0816908146592,653.918198185341,0.031848750032992916,-0.04244092414579652,5.938614285714299,78316795.15,2.0356117700508327,-0.027027832409559527,-0.0241927048310695,-0.013296666767399046,-0.006677720144202204,673.95,652.84,0.032051085724786474,0.0002756423999264188,659.9366666666666,667.0333333333332,645.9233333333332,681.0466666666666,638.8266666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-2.237603748736634,3.0032770818657877,0,0,0.9856450062059492,28.40889594201633,50.888899897565764,0.803075748018655,0.03232672812471289,0.008034526203755207,4.023476594003005,0,1,0,0,0,4,0,0,0,0,0,1,688.905,653.17,0.05212704051943273,True,False,0,664.8972285714286,641.1427714285713
2025-10-13,660.65,665.13,659.7679,663.04,79560517,19.03,2025-10-13,665.89,664.1681212357029,667.412,665.2003803655946,664.6064445,663.0778127689622,652.0673778,651.9455014915956,603.5428612,617.2863052606904,49.84637628772811,42.076923076922995,3.9312055792433966,5.377826169260759,-1.4466205900173623,664.6064445,675.078365130173,654.1345238698269,0.03151314801965641,0.42520739244878586,6.4207571428571555,79106200.4,1.0057431225074993,0.01534409359590816,-0.012760381769181595,-0.0009643201542911539,0.003222829129533533,673.95,652.84,0.016454512548262672,0.015383687258687157,662.6459666666666,665.5240333333331,660.1619333333332,668.0080666666665,657.2838666666667,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.6925675675675652,1.4466698841698817,0,0,0.9856450062059492,25.74323958356489,50.88988396452107,1.0,0.008087144063706475,0.008310272854823001,0.9731502448819078,1,0,1,0,0,0,0,0,0,0,1,0,689.7,653.17,0.036724782818532864,True,True,0,675.8815142857143,650.1984857142857
2025-10-14,657.17,665.83,653.17,662.23,88779560,20.81,2025-10-14,664.512,663.522080823802,667.017,664.6603112082137,664.7179445,662.9970686957278,652.6885778,652.3488151585918,603.8475112,617.7335062033701,51.045715343327764,41.23115577889443,3.4175044866138933,4.985761832731386,-1.568257346117493,664.7179445,675.0296122964135,654.4062767035866,0.031025694075913175,0.3793626526222374,6.972185714285729,80486730.75,1.1030334959902692,-0.0012216457528956282,-0.010297106647537024,-0.005929328409739032,0.00337878787878787,673.95,652.84,0.0176977787173641,0.01417936366519183,660.41,667.65,654.9899999999999,673.07,647.7499999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.8157286743276398,1.5707533636349802,0,0,0.9856450062059492,24.794984833954718,54.34502973109829,1.0,0.01911722513326198,0.009071437141789134,2.107408653607398,0,1,0,0,0,1,0,0,0,0,0,0,689.7,657.11,0.026576869063618336,True,True,0,676.1743714285715,648.2856285714286
2025-10-15,666.82,670.23,658.93,665.17,81702555,20.64,2025-10-15,662.924,664.0713872158681,666.689,664.7529818976293,665.0174445,663.2040145342299,653.4325778,652.851606721,604.1666612,618.2055111167693,56.60237388724037,42.01784828953884,3.210616115048083,4.630732689194725,-1.4201165741466424,665.0174445,674.9943795891477,655.0405094108523,0.030005032715040826,0.5076454090678554,7.301114285714301,79474246.3,1.028038123086925,0.0044395451731271685,-0.011795991739834588,-0.004906874111751169,0.009087047543918203,673.95,652.84,0.013199633176481332,0.018536614700001394,664.7766666666666,670.6233333333333,659.3233333333333,676.0766666666667,653.4766666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.37013094396920926,1.1218184824931956,1,0,0.9856450062059492,24.46972778114264,56.948157704543384,1.0,0.016988138370642194,0.009358023586399093,1.8153553700519278,1,0,1,0,0,2,0,0,0,0,0,0,689.7,657.11,0.025392005051340316,True,True,0,679.7722285714285,650.5677714285714
2025-10-16,666.82,668.71,657.11,660.64,110563346,25.31,2025-10-16,660.8199999999999,662.9275914772454,665.831,664.0051670071512,665.028,662.9598226738271,653.9897778,653.1570339084118,604.4948112000001,618.6277448370006,48.92099487929767,39.995280792826755,2.650568346840714,4.2346998207239235,-1.5841314738832093,665.028,674.9849211051945,655.0710788948055,0.02994436656860917,0.2796507598262067,7.8089714285714455,80479451.5,1.3738083938109344,-0.006810289099027256,-0.015674354848322247,-0.012820895968440937,0.00031965591329585763,673.95,652.84,0.02014713005570365,0.01180673286510044,662.1533333333333,667.1966666666666,655.5966666666666,673.7533333333333,650.5533333333333,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-1.058367643497209,1.8152094938241647,0,0,0.9856450062059492,24.421062119356144,59.68625094116747,1.0,0.017558730927585406,0.009886187426741837,1.7760871981942776,0,1,0,0,0,3,0,0,0,0,0,0,689.7,658.14,0.034360620004843856,True,True,0,676.2579428571429,645.0220571428571
2025-10-17,659.5,665.755,658.14,664.39,96500870,20.78,2025-10-17,663.0939999999999,663.4150609848302,665.349,664.0751366422145,665.0625,663.0960300382246,654.6325778,653.5975423825917,604.8756612000001,619.083090659518,50.62754109952275,39.65353583293776,2.480723874919363,3.883904631563012,-1.403180756643649,665.0625,675.004817584331,655.120182415669,0.02989889697383636,0.46617991759487415,8.105757142857167,80407214.0,1.2001518918439333,0.005676313877452266,0.017411411595356974,-0.007202522377131371,0.001039626337200561,673.95,652.84,0.014389138909375607,0.017384367615406546,662.7616666666667,667.3833333333333,659.7683333333333,670.3766666666667,655.1466666666666,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-0.487966405274005,1.2405364319149839,1,0,0.9856450062059492,24.706166863378005,61.21357815544399,1.0,0.011461641505742123,0.010144368191195737,1.1298526719179656,1,0,2,0,0,4,0,0,0,0,0,1,689.7,663.3,0.016330769578109194,True,False,0,680.6015142857143,648.1784857142857
2025-10-20,667.32,672.21,667.27,671.3,60493350,18.23,2025-10-20,664.746,666.0433739898868,665.318,665.3887481618118,665.2855000000001,663.8773605107746,655.3149778,654.2917564068038,605.3017612,619.6026618967368,54.19809773696295,50.14861995753714,2.8706095578878603,3.6812456168279817,-0.8106360589401214,665.2855000000001,675.5891865656151,654.981813434385,0.030975232635056877,0.7918615566233917,8.3043285714286,79959271.45,0.7565520408452896,0.010400517768178297,0.012457770270270174,-0.0004615774035527931,0.0066882610521263874,673.95,652.84,0.003947564427230882,0.027498882764784634,670.26,673.25,668.31,675.2,665.3199999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.5464025026068832,0.1984209742291068,0,1,0.9856450062059492,24.342842447723367,61.17787706057194,1.0,0.007358855951139662,0.01012841080280107,0.7265558333301931,1,0,2,0,0,0,0,0,0,0,1,0,689.7,663.3,0.009354982869060224,True,True,0,687.9086571428571,654.6913428571428
2025-10-21,671.44,672.99,669.981,671.29,56249034,17.87,2025-10-21,666.558,667.7922493265912,665.535,666.4617030414823,665.6895,664.5833261764151,656.0223778,654.9583541947723,605.7350112,620.1169637684111,52.41825613079012,81.53261995167433,3.142564328784715,3.5735093592193286,-0.4309450304346134,665.6895,676.2801641608896,655.0988358391103,0.03181863064053038,0.7644074023554693,8.068542857142884,78686279.55,0.714851868987622,-1.4896469536673784e-05,0.013681047370248889,0.00324306551889042,0.012183169735076271,673.95,652.84,0.003962519924324929,0.02748439571571144,671.4203333333334,672.8596666666667,669.8506666666667,674.4293333333334,668.4113333333333,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.5449209730518876,0.19991359918961768,0,1,0.9856450062059492,24.53100914244797,59.98009545286074,0.9363178973523985,0.0044824144557494,0.00994843629180135,0.45056472437215306,0,1,0,0,0,1,0,0,0,0,0,0,689.7,663.3,-0.0014598757615933433,True,True,0,687.4270857142857,655.1529142857142
2025-10-22,672.0,672.0,663.3,667.8,80564006,18.6,2025-10-22,667.084,667.7948328843942,665.004,666.7050297612127,666.0245,664.8896760643756,656.5245778,655.4619481479185,606.1142612,620.5914218403673,48.84440104166661,60.60606060606067,3.0414170486750436,3.467090897110472,-0.4256738484354283,666.0245,676.4260838369031,655.6229161630969,0.031234838468864476,0.5853475791687023,8.419614285714308,79310368.4,1.0158067302584866,-0.005198945314245695,0.003953876452636118,-0.007888755181174045,0.010134624111329593,673.95,652.84,0.009209344115004629,0.02240191674153927,667.6999999999999,672.0999999999999,663.3999999999999,676.4,658.9999999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.025157232704403468,0.7235699311171,1,0,0.9856450062059492,25.610845810906202,61.75002295239769,1.0,0.01302785265049423,0.010226209199624805,1.2739669604032955,0,1,0,0,0,2,0,0,0,0,0,0,689.7,661.205,0.004746930218628487,True,True,0,684.6392285714286,650.9607714285713
2025-10-23,668.12,672.7101,667.8,671.76,65604461,17.3,2025-10-23,669.308,669.1165552562628,665.064,667.624115259174,666.7099999999999,665.5439926296732,657.0619778,656.1010874362355,606.4962612,621.1005619215576,51.94983942498849,68.62055490425948,3.243408016695412,3.42235432102746,-0.17894630433204828,666.7099999999999,676.6975880867109,656.722411913289,0.02996081680704042,0.7528137902843317,8.447835714285743,78109488.1,0.8399038656611041,0.005929919137466433,0.01683216275127153,0.0008939746111211733,0.020834283109186336,673.95,652.84,0.003260092890318052,0.028164820769322318,670.7567,673.7134000000001,668.8033,675.6668000000001,665.8466,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,0.6145051804215855,0.12980826485649,0,1,0.9856450062059492,26.94255833341384,61.88877527585682,1.0,0.0073093068953198415,0.010211718613990364,0.7157763714039153,1,0,5,0,0,3,0,0,0,0,0,0,689.7,661.205,0.01440990830058353,True,True,0,688.6556714285715,654.8643285714285
